[1, 3]
[221, 4]
[222, 5]
[222, 6]
[222, 8]
[225, 2]
[226, 0]
[226, 1]
[226, 3]
[226, 4]
[228, 0]
[228, 1]
[232, 0]
[232, 1]
[232, 4]
[232, 7]
[232, 8]
[233, 0]
[234, 0]
[235, 1]
[235, 3]
[235, 4]
[236, 0]
[236, 2]
[236, 3]
[238, 1]
[238, 3]
[241, 2]
[245, 0]
[246, 0]
[246, 1]
[249, 1]
[253, 1]
[255, 3]
[256, 5]
[257, 0]
[257, 4]
[259, 1]
[260, 4]
[260, 7]
[262, 2]
[264, 1]
[266, 1]
[268, 6]
[269, 2]
[270, 7]
[271, 0]
[271, 2]
[273, 5]
[277, 0]
[278, 1]
[279, 4]
[280, 1]
[282, 3]
[282, 4]
[282, 6]
[284, 0]
[284, 4]
[285, 5]
[288, 0]
[290, 0]
[290, 3]
[292, 2]
[293, 2]
[293, 3]
[295, 2]
[296, 0]
[297, 2]
[298, 0]
[298, 3]
[299, 1]
[299, 4]
[299, 5]
[301, 0]
[301, 1]
[301, 2]
[301, 3]
[301, 4]
[301, 5]
[302, 0]
[302, 4]
[303, 6]
[305, 2]
[306, 1]
[306, 3]
[307, 1]
[307, 4]
[308, 0]
[308, 1]
[309, 0]
[309, 1]
[309, 2]
[310, 0]
[312, 0]
[313, 3]
[315, 2]
[316, 1]
[318, 2]
[321, 0]
[321, 2]
[321, 3]
[321, 5]
[321, 7]
[322, 0]
[323, 0]
[324, 1]
[325, 0]
[329, 2]
[329, 5]
[329, 6]
[329, 7]
[332, 2]
[333, 0]
[335, 0]
[335, 3]
[342, 2]
[344, 0]
[346, 2]
[346, 3]
[347, 0]
[352, 0]
[352, 1]
[352, 3]
[353, 1]
[355, 2]
[357, 1]
[359, 2]
[359, 6]
[360, 0]
[360, 1]
[360, 2]
[361, 2]
[362, 5]
[370, 0]
[370, 1]
[372, 1]
[374, 5]
[376, 0]
[376, 2]
[376, 4]
[379, 0]
[379, 5]
[380, 3]
[382, 0]
[383, 0]
[384, 1]
[384, 7]
[386, 2]
[386, 3]
[386, 7]
[388, 3]
[388, 5]
[391, 0]
[391, 5]
[393, 1]
[393, 4]
[394, 0]
[394, 5]
[395, 0]
[395, 3]
[395, 4]
[396, 3]
[397, 2]
[398, 5]
[400, 1]
[400, 2]
[402, 1]
[403, 1]
[407, 0]
[407, 5]
[408, 3]
[413, 1]
[415, 0]
[418, 4]
[420, 2]
[420, 4]
[421, 0]
[421, 3]
[421, 6]
[424, 0]
[425, 0]
[425, 1]
[425, 2]
[428, 0]
[429, 0]
[430, 0]
[431, 0]
[438, 1]
[438, 3]
[438, 4]
[441, 1]
[441, 4]
[441, 5]
[441, 6]
[442, 0]
[442, 2]
[445, 0]
[445, 1]
[446, 0]
[447, 0]
[451, 5]
[452, 2]
[452, 5]
[454, 1]
[455, 0]
[460, 2]
[461, 1]
[461, 2]
[461, 3]
[461, 5]
[461, 6]
[461, 7]
[463, 0]
[463, 1]
[463, 4]
[463, 5]
[463, 6]
[463, 7]
[465, 0]
[465, 4]
[466, 1]
[466, 2]
[466, 4]
[468, 0]
[471, 2]
[471, 6]
[475, 0]
[475, 1]
[476, 1]
[476, 6]
[477, 5]
[477, 10]
[478, 7]
[485, 4]
[486, 1]
[486, 2]
[487, 1]
[488, 2]
[489, 3]
[489, 4]
[489, 5]
[491, 4]
[491, 5]
[491, 6]
[492, 0]
[492, 4]
[493, 0]
[493, 2]
[493, 3]
[494, 0]
[496, 0]
[496, 3]
[496, 4]
[497, 2]
[498, 7]
[500, 0]
[500, 2]
[500, 6]
[500, 7]
[502, 0]
[503, 1]
[504, 0]
[504, 3]
[505, 8]
[507, 0]
[507, 2]
[507, 4]
[509, 1]
[509, 3]
[510, 2]
[511, 0]
[511, 1]
[512, 3]
[513, 0]
[514, 0]
[515, 2]
[515, 4]
[517, 0]
[518, 1]
[519, 1]
[519, 3]
[520, 2]
[520, 4]
[521, 3]
[522, 0]
[523, 2]
[523, 4]
[526, 0]
[528, 2]
[530, 0]
[530, 2]
[531, 0]
[531, 2]
[531, 7]
[533, 3]
[534, 0]
[534, 3]
[535, 0]
[535, 1]
[535, 2]
[535, 6]
[537, 0]
[539, 0]
[539, 2]
[540, 2]
[541, 6]
[541, 7]
[542, 5]
[544, 0]
[544, 5]
[545, 0]
[546, 0]
[547, 4]
[551, 1]
[552, 0]
[554, 1]
[554, 2]
[554, 5]
[556, 2]
[557, 1]
[558, 8]
[559, 2]
[560, 0]
[561, 0]
[563, 0]
[565, 1]
[565, 3]
[565, 4]
[565, 5]
[570, 3]
[570, 4]
[571, 1]
[572, 2]
[572, 4]
[572, 6]
[574, 4]
[574, 5]
[576, 1]
[577, 2]
[578, 3]
[580, 2]
[580, 3]
[580, 4]
[582, 0]
[583, 1]
[584, 3]
[586, 0]
[587, 0]
[590, 3]
[592, 0]
[594, 0]
[594, 3]
[596, 0]
[596, 1]
[600, 1]
[602, 2]
[605, 1]
[607, 1]
[611, 0]
[611, 2]
[612, 1]
[612, 3]
[612, 10]
[614, 1]
[615, 3]
[616, 1]
[616, 3]
[619, 3]
[620, 1]
[622, 0]
[622, 7]
[623, 0]
[624, 0]
[624, 1]
[624, 2]
[624, 3]
[624, 7]
[626, 0]
[627, 1]
[628, 3]
[630, 5]
[631, 0]
[635, 2]
[636, 2]
[638, 4]
[639, 1]
[642, 0]
[642, 5]
[642, 7]
[643, 5]
[644, 0]
[644, 2]
[646, 0]
[646, 1]
[649, 2]
[649, 3]
[653, 0]
[653, 1]
[653, 5]
[655, 0]
[659, 0]
[659, 1]
[659, 2]
[659, 3]
[661, 2]
[661, 3]
[662, 2]
[662, 3]
[665, 2]
[670, 2]
[674, 3]
[677, 0]
[677, 2]
[677, 3]
[678, 0]
[680, 5]
[680, 7]
[680, 8]
[684, 0]
[685, 2]
[686, 3]
[687, 3]
[691, 3]
[697, 0]
[697, 5]
[698, 0]
[698, 3]
[700, 0]
[700, 1]
[700, 3]
[701, 2]
[701, 3]
[701, 4]
[703, 3]
[705, 0]
[706, 1]
[709, 1]
[710, 0]
[711, 2]
[711, 3]
[711, 4]
[711, 6]
[712, 0]
[715, 2]
[716, 1]
[717, 0]
[717, 1]
[718, 1]
[719, 0]
[719, 3]
[721, 1]
[722, 4]
[722, 6]
[723, 1]
[723, 3]
[723, 5]
[723, 6]
[724, 0]
[726, 0]
[728, 6]
[730, 1]
[730, 3]
[730, 4]
[731, 3]
[731, 5]
[732, 1]
[733, 1]
[737, 6]
[737, 7]
[739, 4]
[739, 5]
[741, 8]
[743, 2]
[745, 2]
[745, 5]
[746, 0]
[746, 2]
[747, 5]
[747, 6]
[747, 8]
[749, 1]
[751, 1]
[755, 1]
[757, 0]
[759, 0]
[759, 3]
[761, 2]
[762, 2]
[765, 2]
[765, 5]
[766, 1]
[766, 3]
[768, 4]
[769, 3]
[771, 1]
[771, 4]
[771, 5]
[771, 8]
[774, 0]
[774, 1]
[775, 0]
[775, 5]
[776, 1]
[776, 5]
[776, 6]
[780, 1]
[781, 1]
[781, 3]
[781, 8]
[784, 0]
[784, 1]
[786, 5]
[788, 3]
[789, 2]
[793, 0]
[795, 1]
[796, 0]
[796, 2]
[797, 0]
[797, 3]
[797, 4]
[797, 5]
[797, 6]
[799, 0]
[799, 1]
[800, 0]
[800, 1]
[800, 3]
[802, 0]
[802, 3]
[805, 2]
[806, 2]
[806, 4]
[809, 6]
[810, 0]
[810, 1]
[811, 1]
[811, 3]
[812, 1]
[816, 0]
[818, 2]
[819, 0]
[820, 0]
[822, 0]
[822, 1]
[823, 5]
[828, 1]
[828, 4]
[829, 4]
[830, 10]
[832, 1]
[839, 0]
[840, 0]
[840, 1]
[841, 3]
[846, 3]
[847, 5]
[848, 0]
[848, 1]
[848, 2]
[848, 4]
[848, 6]
[849, 0]
[852, 1]
[852, 2]
[853, 1]
[853, 2]
[853, 3]
[854, 1]
[855, 0]
[858, 3]
[859, 1]
[860, 0]
[863, 3]
[864, 0]
[864, 2]
[866, 0]
[866, 2]
[867, 3]
[867, 4]
[871, 2]
[872, 1]
[872, 2]
[872, 5]
[875, 1]
[875, 3]
[876, 4]
[880, 3]
[881, 1]
[883, 2]
[885, 2]
[885, 3]
[886, 4]
[888, 0]
[888, 2]
[889, 0]
[889, 1]
[890, 5]
[891, 2]
[893, 2]
[896, 0]
[896, 1]
[897, 1]
[902, 0]
[904, 0]
[904, 1]
[904, 2]
[904, 3]
[905, 1]
[905, 3]
[906, 5]
[908, 1]
[911, 0]
[911, 3]
[911, 4]
[911, 7]
[912, 1]
[912, 3]
[913, 0]
[916, 2]
[916, 4]
[917, 0]
[917, 2]
[918, 1]
[919, 1]
[920, 3]
[921, 0]
[921, 1]
[921, 2]
[927, 1]
[927, 2]
[927, 5]
[928, 4]
[929, 0]
[930, 1]
[932, 2]
[933, 1]
[933, 3]
[934, 2]
[935, 0]
[935, 2]
[935, 3]
[935, 4]
[939, 0]
[939, 2]
[942, 1]
[942, 4]
[942, 5]
[943, 0]
[943, 3]
[947, 2]
[950, 4]
[951, 2]
[952, 4]
[952, 5]
[953, 1]
[954, 3]
[954, 8]
[958, 3]
[961, 1]
[961, 4]
[961, 5]
[962, 1]
[965, 0]
[965, 1]
[967, 2]
[968, 1]
[968, 2]
[970, 1]
[970, 2]
[971, 1]
[971, 2]
[971, 3]
[976, 0]
[976, 4]
[976, 5]
[977, 6]
[978, 0]
[979, 1]
[980, 2]
[980, 5]
[980, 6]
[981, 0]
[981, 1]
[982, 0]
[982, 2]
[984, 0]
[985, 0]
[986, 0]
[986, 1]
[990, 1]
[990, 3]
[992, 1]
[992, 2]
[993, 1]
[993, 6]
[994, 3]
[995, 3]
[997, 2]
[1000, 1]
[1000, 4]
