[1, 5]
[350, 2]
[351, 1]
[353, 3]
[355, 0]
[355, 4]
[359, 1]
[363, 0]
[364, 4]
[364, 5]
[366, 1]
[367, 1]
[367, 5]
[368, 1]
[368, 4]
[370, 4]
[370, 7]
[371, 0]
[371, 1]
[371, 3]
[372, 4]
[374, 4]
[378, 4]
[380, 0]
[381, 9]
[382, 1]
[383, 0]
[383, 1]
[384, 3]
[384, 8]
[385, 0]
[385, 3]
[387, 0]
[387, 2]
[387, 3]
[389, 1]
[390, 0]
[390, 1]
[391, 2]
[391, 4]
[392, 1]
[392, 4]
[393, 3]
[393, 5]
[394, 0]
[395, 1]
[399, 1]
[399, 2]
[399, 4]
[399, 5]
[400, 0]
[402, 0]
[402, 1]
[402, 5]
[403, 2]
[404, 2]
[404, 3]
[405, 0]
[405, 3]
[405, 7]
[406, 0]
[406, 1]
[406, 2]
[406, 3]
[406, 5]
[406, 6]
[409, 1]
[409, 3]
[409, 5]
[411, 1]
[413, 5]
[413, 6]
[415, 7]
[417, 4]
[418, 3]
[421, 7]
[423, 6]
[424, 3]
[424, 5]
[425, 8]
[427, 5]
[427, 6]
[428, 3]
[429, 0]
[429, 3]
[429, 4]
[429, 5]
[430, 1]
[432, 0]
[438, 0]
[440, 3]
[440, 6]
[441, 1]
[441, 4]
[441, 5]
[442, 2]
[443, 0]
[445, 0]
[445, 5]
[447, 5]
[448, 0]
[448, 1]
[449, 3]
[450, 0]
[451, 0]
[455, 4]
[457, 3]
[459, 5]
[459, 6]
[460, 8]
[464, 3]
[464, 6]
[466, 5]
[469, 2]
[470, 2]
[470, 6]
[470, 8]
[471, 4]
[471, 5]
[471, 8]
[471, 9]
[471, 10]
[473, 1]
[474, 5]
[475, 2]
[476, 0]
[476, 6]
[477, 1]
[478, 3]
[482, 4]
[485, 0]
[485, 1]
[485, 2]
[485, 4]
[485, 8]
[486, 2]
[489, 4]
[490, 0]
[490, 2]
[497, 5]
[498, 4]
[498, 5]
[499, 1]
