0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.5359109188633105,0.5171064502356384,0.44865281479176045,0.4920536611589808,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.5359109188633105,0.5171064502356384,0.44865281479176045,0.4920536611589808,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.5359109188633105,0.5171064502356384,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.5359109188633105,0.5171064502356384,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.5359109188633105,0.5171064502356384,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.48,0.5171064502356384,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.44360104294100633,0.4458368612144026,0.48,0.48,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.4458368612144026,0.48,0.48,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.44865281479176045,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
0.5091233675656451,0.474709004067089,0.48,0.48,0.48,0.48,0.48,0.48,0.4553979578454052
