0.479802671,0.523203701,0.504003576,0.496151503,0.453346641,0.463556424,0.469648022,0.512743785,0.432138953,0
0.479802671,0.523203701,0.504003576,0.496151503,0.453346641,0.463556424,0.469648022,0.512743785,0.432138953,1
0.479802671,0.523203701,0.504003576,0.496151503,0.453346641,0.463556424,0.469648022,0.512743785,0.550874759,2
0.479802671,0.523203701,0.504003576,0.496151503,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,3
0.479802671,0.523203701,0.504003576,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,4
0.479802671,0.450287298,0.504003576,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,5
0.479802671,0.450287298,0.449297892,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,6
0.479802671,0.450287298,0.454138167,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,7
0.479802671,0.479261594,0.454138167,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.550874759,8
0.479802671,0.479261594,0.454138167,0.4761809,0.453346641,0.491540999,0.469648022,0.512743785,0.492302699,9
0.479802671,0.479261594,0.454138167,0.452685794,0.453346641,0.491540999,0.469648022,0.512743785,0.492302699,10
0.479802671,0.479261594,0.454138167,0.479894815,0.453346641,0.491540999,0.469648022,0.512743785,0.492302699,11
0.479802671,0.479261594,0.454138167,0.513034661,0.453346641,0.491540999,0.469648022,0.512743785,0.492302699,12
0.479802671,0.479261594,0.454138167,0.513034661,0.453346641,0.491540999,0.469648022,0.471137875,0.492302699,13
0.479802671,0.479261594,0.454138167,0.513034661,0.453346641,0.491540999,0.469648022,0.422815016,0.492302699,14
0.479802671,0.479261594,0.454138167,0.513034661,0.453346641,0.491540999,0.469648022,0.568015448,0.492302699,15
0.479802671,0.479261594,0.454138167,0.513034661,0.490907779,0.491540999,0.469648022,0.568015448,0.492302699,16
0.479802671,0.479261594,0.454138167,0.513034661,0.540651105,0.491540999,0.469648022,0.568015448,0.492302699,17
0.479802671,0.479261594,0.454138167,0.513034661,0.511212982,0.491540999,0.469648022,0.568015448,0.492302699,18
0.479802671,0.479261594,0.462288289,0.513034661,0.511212982,0.491540999,0.469648022,0.568015448,0.492302699,19
0.479802671,0.479261594,0.467228352,0.513034661,0.511212982,0.491540999,0.469648022,0.568015448,0.492302699,20
0.479802671,0.479261594,0.481914406,0.513034661,0.511212982,0.491540999,0.469648022,0.568015448,0.492302699,21
0.479802671,0.479261594,0.44246444,0.513034661,0.511212982,0.491540999,0.469648022,0.568015448,0.492302699,22
0.479802671,0.479261594,0.44246444,0.513034661,0.511212982,0.491540999,0.469648022,0.44246444,0.492302699,23
0.479802671,0.479261594,0.44246444,0.513034661,0.511212982,0.491540999,0.469648022,0.44246444,0.492302699,24
0.479802671,0.479261594,0.44246444,0.513034661,0.46921516,0.491540999,0.469648022,0.44246444,0.492302699,25
0.479802671,0.479261594,0.44246444,0.513034661,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,26
0.479802671,0.44185508,0.44246444,0.513034661,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,27
0.479802671,0.44185508,0.44246444,0.513034661,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,28
0.479802671,0.44185508,0.44246444,0.44185508,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,29
0.479802671,0.44185508,0.44246444,0.44185508,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,30
0.479802671,0.44185508,0.44246444,0.44185508,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,31
0.479802671,0.44185508,0.44246444,0.441976952,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,32
0.479802671,0.44185508,0.44246444,0.441976952,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,33
0.479802671,0.44185508,0.44246444,0.531420122,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,34
0.479802671,0.44185508,0.451245743,0.531420122,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,35
0.479802671,0.44185508,0.451245743,0.451245743,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,36
0.479802671,0.44185508,0.451245743,0.494524495,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,37
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,38
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,39
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.501549537,0.44246444,0.492302699,40
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.444241876,0.44246444,0.492302699,41
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.444241876,0.44246444,0.444241876,42
0.479802671,0.44185508,0.451245743,0.444241876,0.46921516,0.491540999,0.444241876,0.44246444,0.434851214,43
